article_id,title,transport,sea,air,real,imaginary,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url,days
11000731,EIGHT DAYS TO LONDON AIM FOR AIRMAIL SERVICE EXTENSION TO SYDNEY BY MIDDLE OF 1935,y,,y,,y,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",11,13/12/1934,Article,721,N,0,https://nla.gov.au/nla.news-article11000731,http://trove.nla.gov.au/newspaper/page/565267,8
143630246,"UNDER EIGHT DAYS LONDON TO SYDNEY LORD SEMPILL'S OPINION SYDNEY, Friday.",y,,y,,y,687,"Daily Advertiser (Wagga Wagga, NSW : 1911 - 1954)",1,29/12/1934,Article,137,N,0,https://nla.gov.au/nla.news-article143630246,http://trove.nla.gov.au/newspaper/page/15646751,8
86018366,"SIX DAYS TO SYDNEY Faster Aerial Mail Services ROUND WORLD PROPOSED LONDON, January 10.",y,,y,,y,275,"The Daily News (Perth, WA : 1882 - 1955)",7 S,11/1/1935,Article,247,Y,0,https://nla.gov.au/nla.news-article86018366,http://trove.nla.gov.au/newspaper/page/8404433,6
184677080,"LONDON AIR SERVICE Seven Days Trip SYDNEY, Monday.",y,,y,,y,904,"The Inverell Times (NSW : 1899 - 1907, 1909 - 1954)",1,21/1/1935,Article,51,N,0,https://nla.gov.au/nla.news-article184677080,http://trove.nla.gov.au/newspaper/page/21107148,7
182004865,"AIR MAIL SERVICE London to Sydney in Seven Days Visit of British Delegation DARWIN, February 21.",y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",11 S,21/2/1935,Article,1423,N,0,https://nla.gov.au/nla.news-article182004865,http://trove.nla.gov.au/newspaper/page/19890965,7
182005101,"AIR MAIL SERVICE London to Sydney in Seven Days Visit of British Delegation DARWIN, February 21.",y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",11 S,21/2/1935,Article,1480,N,0,https://nla.gov.au/nla.news-article182005101,http://trove.nla.gov.au/newspaper/page/19890941,7
192751988,SEVEN DAY AIR MAIL SERVICE London To Sydney TWICE WEEKLY BRITISH DELEGATION AT DARWIN,y,,y,,y,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",5,21/2/1935,Article,305,N,0,https://nla.gov.au/nla.news-article192751988,http://trove.nla.gov.au/newspaper/page/21609416,7
32844358,EMPIRE AIR MAILS. THE NEW OBJECTIVE. London to Sydney in Seven Days.,y,,y,,y,30,"The West Australian (Perth, WA : 1879 - 1954)",15,25/2/1935,Article,238,N,0,https://nla.gov.au/nla.news-article32844358,http://trove.nla.gov.au/newspaper/page/2877531,7
186173063,"SEVEN DAYS' Air service. Delegates Discussing New Scheme. AUSTRALIA TO LONDON. SYDNEY, Tuesday.",y,,y,,y,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",4,26/2/1935,Article,443,N,0,https://nla.gov.au/nla.news-article186173063,http://trove.nla.gov.au/newspaper/page/20868991,7
29183194,"MAILS BY AIR London To Sydney Seven-Days Service An Important Conference SYDNEY, February 25.",y,,y,,y,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",7,26/2/1935,Article,926,N,0,https://nla.gov.au/nla.news-article29183194,http://trove.nla.gov.au/newspaper/page/1826304,7
35862300,"BETTER EMPIRE AIR MAIL SERVICE Conference Discusses New Scheme SEVEN DAYS TO LONDON SYDNEY, February 25.",y,,y,,y,12,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",14,26/2/1935,Article,1255,N,0,https://nla.gov.au/nla.news-article35862300,http://trove.nla.gov.au/newspaper/page/1955637,7
103386889,AIR MAILS Sydney and London WITHIN SEVEN DAYS,y,,y,,y,368,Goulburn Evening Penny Post (NSW : 1881 - 1940),3 S,30/4/1935,Article,87,N,0,https://nla.gov.au/nla.news-article103386889,http://trove.nla.gov.au/newspaper/page/9758293,7
182045455,"SYDNEY SEVEN DAYS FROM LONDON Air Mail Expectations for 1937 LONDON, April 29.",y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,30/4/1935,Article,151,N,0,https://nla.gov.au/nla.news-article182045455,http://trove.nla.gov.au/newspaper/page/19899800,7
182045725,"SYDNEY SEVEN DAYS FROM LONDON Air Mail Expectations for 1937 LONDON, April 29.",y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,30/4/1935,Article,143,N,0,https://nla.gov.au/nla.news-article182045725,http://trove.nla.gov.au/newspaper/page/19899776,7
184624426,"Sydney-London Seven Days' Journey in 1937 LONDON, Monday.",y,,y,,y,903,Glen Innes Examiner (NSW : 1908 - 1954),1,30/4/1935,Article,100,N,0,https://nla.gov.au/nla.news-article184624426,http://trove.nla.gov.au/newspaper/page/20973704,7
12234063,"SPEEDING UP AIRMAILS SEVEN DAYS TO SYDNEY Sir Frederic Williamson Hopeful LONDON, April 29.",y,,y,,y,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1/5/1935,Article,143,N,0,https://nla.gov.au/nla.news-article12234063,http://trove.nla.gov.au/newspaper/page/566964,7
91720477,SPEEDY AIR MAILS. Sydney Within Seven Days of London. SIR FREDERICK WILLIAMSON'S HOPES.,y,,y,,y,46,"Advocate (Burnie, Tas. : 1890 - 1954)",1 S,1/5/1935,Article,131,N,0,https://nla.gov.au/nla.news-article91720477,http://trove.nla.gov.au/newspaper/page/7457629,7
166081275,"TO LONDON IN 13 DAYS FAST PASSENGER SERVICE STEAMER AND 'PLANE SYDNEY, Thursday.",y,,y,y,,651,The Newcastle Sun (NSW : 1918 - 1954),16,13/6/1935,Article,183,N,0,https://nla.gov.au/nla.news-article166081275,http://trove.nla.gov.au/newspaper/page/16048043,13
36774559,"LONDON IN EIGHT DAYS New Dutch Service Links With Qantas SYDNEY, Wednesday.",,,,,,12,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",13,13/6/1935,Article,95,N,1,https://nla.gov.au/nla.news-article36774559,http://trove.nla.gov.au/newspaper/page/1957692,8
40051733,"Eight Days By Air From Brisbane To London SYDNEY, June 12.",,,,,,44,"The Advertiser (Adelaide, SA : 1931 - 1954)",16,13/6/1935,Article,97,N,1,https://nla.gov.au/nla.news-article40051733,http://trove.nla.gov.au/newspaper/page/2686558,8
201048483,"TO LONDON IN EIGHT DAYS. SYDNEY, Thursday.",,,,,,943,"The Evening News (Rockhampton, Qld. : 1924 - 1941)",6,14/6/1935,Article,87,N,0,https://nla.gov.au/nla.news-article201048483,http://trove.nla.gov.au/newspaper/page/21927745,8
61976768,"A SMART TRIP. Brisbane to London in Eight Days. SYDNEY, June 13.",,,,,,97,Townsville Daily Bulletin (Qld. : 1907 - 1954),7,14/6/1935,Article,88,N,0,https://nla.gov.au/nla.news-article61976768,http://trove.nla.gov.au/newspaper/page/5545787,8
51936677,"Sydney Airman's Long One-day Trip LONDON, June 18.",,,,,,68,"Examiner (Launceston, Tas. : 1900 - 1954)",7 S,19/6/1935,Article,150,N,0,https://nla.gov.au/nla.news-article51936677,http://trove.nla.gov.au/newspaper/page/3423437,1
194222471,Seven Day Service From London to Sydney Further Development of Aviation,y,,y,,y,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",5,21/8/1935,Article,400,N,0,https://nla.gov.au/nla.news-article194222471,http://trove.nla.gov.au/newspaper/page/21606071,7
40068584,"BIG AIR MAIL DEVELOPMENT PLANS London-Sydney In Seven Days HONGKONG LINK Use Of Giant Flying Boats SYDNEY, August 20.",y,,y,,y,44,"The Advertiser (Adelaide, SA : 1931 - 1954)",19,21/8/1935,Article,501,N,0,https://nla.gov.au/nla.news-article40068584,http://trove.nla.gov.au/newspaper/page/2688056,7
51950788,"SEVEN DAYS TO LONDON Air Transport Development SYDNEY, Tuesday.",y,,y,,y,68,"Examiner (Launceston, Tas. : 1900 - 1954)",7 S,21/8/1935,Article,495,N,0,https://nla.gov.au/nla.news-article51950788,http://trove.nla.gov.au/newspaper/page/3425477,7
54790405,"IN SEVEN DAYS London—Sydney Air Mail SYDNEY, August 20.",y,,y,,y,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",8,21/8/1935,Article,93,N,0,https://nla.gov.au/nla.news-article54790405,http://trove.nla.gov.au/newspaper/page/5376880,7
92321525,BIG AIR MAIL PLANS London-Sydney In Seven Days,y,,y,,y,291,"Chronicle (Adelaide, SA : 1895 - 1954)",44,22/8/1935,Article,179,N,0,https://nla.gov.au/nla.news-article92321525,http://trove.nla.gov.au/newspaper/page/8648552,7
182172410,"TO SYDNEY IN TWO DAYS AND A HALF Kingsford Smith's Plans for Record LONDON, October 11.",y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",10 S,12/10/1935,Article,215,N,0,https://nla.gov.au/nla.news-article182172410,http://trove.nla.gov.au/newspaper/page/19361890,2.5
139794518,"ENGLAND TO SYDNEY Sir C. K. Smith's Flight TAKE TWO AND HALF DAYS LONDON, October 12.",y,,y,,y,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),7,14/10/1935,Article,185,N,1,https://nla.gov.au/nla.news-article139794518,http://trove.nla.gov.au/newspaper/page/15225002,2.5
98057683,"TO SYDNEY IN TWO DAYS AND A HALF. Kingsford Smith's Plans for Record. London, October 11.",y,,y,,y,374,Western Star and Roma Advertiser (Qld. : 1875 - 1948),3,16/10/1935,Article,195,N,0,https://nla.gov.au/nla.news-article98057683,http://trove.nla.gov.au/newspaper/page/10156230,2.5
17235326,LONDON-SYDNEY IN SEVEN DAYS. New Flying Boats. 190 MILES AN HOUR.,y,,y,,y,35,The Sydney Morning Herald (NSW : 1842 - 1954),15,11/12/1935,Article,359,N,0,https://nla.gov.au/nla.news-article17235326,http://trove.nla.gov.au/newspaper/page/1112004,7
192853679,"LONDON—SYDNEY In Seven Days Flying Boats To Be Used Sydney, Wednesday.",y,,y,,y,985,The Armidale Express and New England General Advertiser (NSW : 1856 - 1861; 1863 - 1889; 1891 - 1954),1 S,11/12/1935,Article,51,N,0,https://nla.gov.au/nla.news-article192853679,http://trove.nla.gov.au/newspaper/page/22098601,7
207537374,London-Sydney In 7 Days 190 MILES AN HOUR,y,,y,,y,1102,Wagga Wagga Express (NSW : 1930 - 1939),10,14/12/1935,Article,69,N,0,https://nla.gov.au/nla.news-article207537374,http://trove.nla.gov.au/newspaper/page/22761328,7
2407663,"CQRONATION CONTINGENT A.I.F. COMPANY FOR LONDON R.S. LEAGUE PLANS FOR 90-DAY SERVICE SYDNEY, Wednesday.",,,,,,11,The Canberra Times (ACT : 1926 - 1995),4,27/2/1936,Article,299,N,0,https://nla.gov.au/nla.news-article2407663,http://trove.nla.gov.au/newspaper/page/655271,90
186146159,"SEVEN DAYS AIR SERVICE SCHEDULE London—Sydney or Melbourne  New Monoplanes London, Sunday.",y,,y,,y,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",1,2/3/1936,Article,184,N,0,https://nla.gov.au/nla.news-article186146159,http://trove.nla.gov.au/newspaper/page/20868203,7
246730480,"SEVEN DAYS TO SYDNEY FROM LONDON SEAPLANE'S AIM ON EMPIRE ROUTE LONDON, Sunday.",y,,y,,y,1347,"The Daily Telegraph (Sydney, NSW : 1931 - 1954)",8,2/3/1936,Article,363,N,0,https://nla.gov.au/nla.news-article246730480,http://trove.nla.gov.au/newspaper/page/27091711,7
17330122,THREE DAYS. SYDNEY TO LONDON. MR. MOLLISONS VIEWS. WEAKNESS OF IMPERIAL PLAN.,y,,y,,y,35,The Sydney Morning Herald (NSW : 1842 - 1954),10,17/3/1936,Article,477,N,0,https://nla.gov.au/nla.news-article17330122,http://trove.nla.gov.au/newspaper/page/1110106,3
182660988,"SYDNEY LONDON THREE-DAY AIR SERVICE SYDNEY, March 17.",y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",10 S,17/3/1936,Article,37,N,0,https://nla.gov.au/nla.news-article182660988,http://trove.nla.gov.au/newspaper/page/19360015,3
141771254,SYDNEY. TO LONDON IN THREE DAYS,y,,y,,y,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",9 S,28/3/1936,Article,1039,N,0,https://nla.gov.au/nla.news-article141771254,http://trove.nla.gov.au/newspaper/page/12172452,3
247065078,AVIATION -- Every Saturday LONDON TO SYDNEY IN FOUR DAYS PROBABLE,y,,y,,y,1347,"The Daily Telegraph (Sydney, NSW : 1931 - 1954)",16,15/8/1936,Article,464,N,0,https://nla.gov.au/nla.news-article247065078,http://trove.nla.gov.au/newspaper/page/27221560,4
62984972,LONDON TO SYDNEY. In Four Days Probable.,y,,y,,y,108,Gippsland Times (Vic. : 1861 - 1954),4,7/9/1936,Article,483,N,0,https://nla.gov.au/nla.news-article62984972,http://trove.nla.gov.au/newspaper/page/6047461,4
193106678,AVIATION. LONDON TO SYDNEY IN FOUR DAYS.,y,,y,,y,899,Bowen Independent (Qld. : 1911 - 1954),7,11/9/1936,Article,449,N,0,https://nla.gov.au/nla.news-article193106678,http://trove.nla.gov.au/newspaper/page/20876552,4
79721435,LONDON TO SYDNEY IN FOUR DAYS PROBABLE.—,y,,y,,y,267,"The Western Champion (Barcaldine, Qld. : 1922 - 1937)",14,12/9/1936,Article,460,N,0,https://nla.gov.au/nla.news-article79721435,http://trove.nla.gov.au/newspaper/page/7681603,4
132029514,"BI-WEEKLY AIR SERVICE FROM LONDON TO SYDNEY Federal Government is Prepared To Participate in Scheme ONLY SEVEN DAYS FOR JOURNEY CANBERRA, Wednesday.",y,,y,,y,461,"News (Adelaide, SA : 1923 - 1954)",1,16/9/1936,Article,482,N,0,https://nla.gov.au/nla.news-article132029514,http://trove.nla.gov.au/newspaper/page/11352815,7
37023706,"20-DAY MAIL SERVICE TO NEW YORK Letters to go via London SYDNEY, Tuesday.",,,,,,12,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",15,16/9/1936,Article,187,N,0,https://nla.gov.au/nla.news-article37023706,http://trove.nla.gov.au/newspaper/page/1967151,20
75115584,London to Sydney in Four Days,y,,y,,y,254,"Northern Times (Carnarvon, WA : 1905 - 1952)",4,16/9/1936,Article,449,N,0,https://nla.gov.au/nla.news-article75115584,http://trove.nla.gov.au/newspaper/page/7359257,4
264410028,London to Sydney in four days probable.,y,,y,,y,1731,Kimba Dispatch (SA. : 1927 - 1941),2,18/9/1936,Article,428,N,0,https://nla.gov.au/nla.news-article264410028,http://trove.nla.gov.au/newspaper/page/29596318,4
261826184,LONDON TO SYDNEY IN FOUR DAYS PROBABLE,y,,y,,y,1702,"West Coast Recorder (Port Lincoln, SA : 1909 - 1942)",7,24/9/1936,Article,428,N,0,https://nla.gov.au/nla.news-article261826184,http://trove.nla.gov.au/newspaper/page/29273178,4
170075522,LONDON TO SYDNEY IN FOUR DAYS PROBABLE,y,,y,,y,833,Cloncurry Advocate (Qld. : 1931 - 1953),9,10/10/1936,Article,463,N,0,https://nla.gov.au/nla.news-article170075522,http://trove.nla.gov.au/newspaper/page/20051289,4
132025473,"Jean Batten Plans to Reach Sydney Tomorrow STILL INTENDS TO REACH NEW ZEALAND IN NINE DAYS Civil Aviation Board to Ascertain Maximum Load for Plane MUST COMPLY WITH REGULATIONS SYDNEY, Monday. Jean Batten, who left Darwin today on her record-breaking solo flight from England, expects to reach Sydney from Charleville, where she will stay tonight, about 10 a.m. tomorrow. It is still her intention to reach New Zealand in nine days from London, but Civil Aviation Department regulations may prevent her flying the Tasman Eea. It was proposed that the Civil Aviation Board should meet in Melbourne today to discuss the question of allowing Miss Batten to take off for New Zealand; But as no direct action can be taken to prevent the flight if her lane complies with regulations it was decided that a was not necessary.",,,,,,461,"News (Adelaide, SA : 1923 - 1954)",1,12/10/1936,Article,924,Y,0,https://nla.gov.au/nla.news-article132025473,http://trove.nla.gov.au/newspaper/page/11353122,9
183395324,"Overseas Air Link Via Townsville? Suggested Scheme of Australian Company To London in Eight Days SYDNEY, January 12.",y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,12/1/1937,Article,323,N,0,https://nla.gov.au/nla.news-article183395324,http://trove.nla.gov.au/newspaper/page/19894684,8
183395464,"Overseas Air Link Via Townsville ? Suggested Scheme of Australian Company To London in Eight Days SYDNEY, January 12.",y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,12/1/1937,Article,321,N,0,https://nla.gov.au/nla.news-article183395464,http://trove.nla.gov.au/newspaper/page/19894656,8
144391040,"AIR COMPETITION EIGHT-DAY SERVICE TO LONDON	 DUTCH 'PLANES FROM JAVA Threat to Imperial Airways SYDNEY, Monday.",y,,y,,y,687,"Daily Advertiser (Wagga Wagga, NSW : 1911 - 1954)",1,13/1/1937,Article,194,N,0,https://nla.gov.au/nla.news-article144391040,http://trove.nla.gov.au/newspaper/page/15772867,8
160355467,"EIGHT DAYS FROM LONDON TO SYDNEY DUTCH COMPANY'S PROPOSAL SYDNEY, Tuesday.",y,,y,,y,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",4,13/1/1937,Article,198,N,0,https://nla.gov.au/nla.news-article160355467,http://trove.nla.gov.au/newspaper/page/17109026,8
166537280,"NINE DAY TRIP TO LONDON LINKS WITH DUTCH 'PLANES SUGGESTED SYDNEY, Wednesday.",y,,y,,y,651,The Newcastle Sun (NSW : 1918 - 1954),5,13/1/1937,Article,178,N,0,https://nla.gov.au/nla.news-article166537280,http://trove.nla.gov.au/newspaper/page/16058855,9
2420586,"LONDON- SYDNEY Eight-Day Air Service LIMITED TO PASSENGERS SYDNEY, Tuesday.",y,,y,,y,11,The Canberra Times (ACT : 1926 - 1995),1,13/1/1937,Article,193,N,1,https://nla.gov.au/nla.news-article2420586,http://trove.nla.gov.au/newspaper/page/655726,8
47928727,"EIGHT-DAY SERVICE Between Sydney And London 20 AIRCRAFT TO BE USED SYDNEY, Tuesday.",y,,y,,y,53,"Barrier Miner (Broken Hill, NSW : 1888 - 1954)",4,13/1/1937,Article,195,N,0,https://nla.gov.au/nla.news-article47928727,http://trove.nla.gov.au/newspaper/page/3469849,8
68455646,"LONDON TO SYDNEY IN EIGHT DAYS. SYDNEY, Tuesday.",y,,y,,y,46,"Advocate (Burnie, Tas. : 1890 - 1954)",7,13/1/1937,Article,88,N,0,https://nla.gov.au/nla.news-article68455646,http://trove.nla.gov.au/newspaper/page/5630048,8
166532287,"TO LONDON IN NINE DAYS FOR £250 SYDNEY, Thursday.",,,,,,651,The Newcastle Sun (NSW : 1918 - 1954),9,14/1/1937,Article,84,N,0,https://nla.gov.au/nla.news-article166532287,http://trove.nla.gov.au/newspaper/page/16058867,9
198771586,"DAY GAINED WHEN FLYING WEST WITH SUN SYDNEY LONDON TRIP REDUCED TO 12 DAYS CAPT. BRAIN'S EXPLANATION. BRISBANE, Saturday.",y,,y,y,,943,"The Evening News (Rockhampton, Qld. : 1924 - 1941)",1,3/4/1937,Article,302,N,0,https://nla.gov.au/nla.news-article198771586,http://trove.nla.gov.au/newspaper/page/21931321,12
36885768,BROADBENT LEAVES FOR LONDON TO-DAY Hopes To Break Record Flight Of 7 Days SYDNEY Sunday,y,,y,,y,12,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",14,19/4/1937,Article,93,N,0,https://nla.gov.au/nla.news-article36885768,http://trove.nla.gov.au/newspaper/page/1971695,7
125467098,"Fast New Air Service Planed 1DUTCH LINES U.S.A. Will Use Stratosphere SEVEN DAYS TO LONDON SYDNEY, Friday.",,,,,,492,The Maitland Daily Mercury (NSW : 1894 - 1939),7,30/4/1937,Article,459,N,0,https://nla.gov.au/nla.news-article125467098,http://trove.nla.gov.au/newspaper/page/13525383,7
184066859,"SIX AND A HALF DAYS LONDON TO DARWIN Projected Dutch Air Schedule Will Dutch Planes Fly Through to Sydney? MELBOURNE, April 30.",,,,,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,30/4/1937,Article,609,N,0,https://nla.gov.au/nla.news-article184066859,http://trove.nla.gov.au/newspaper/page/19896253,6.5
184066898,"SIX AND A HALF DAYS LONDON TO DARWIN Projected Dutch Air Schedule. Will Dutch Planes Fly Through to Sydney MELBOURNE, April 30.",,,,,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",15,30/4/1937,Article,428,N,0,https://nla.gov.au/nla.news-article184066898,http://trove.nla.gov.au/newspaper/page/19896241,6.5
160561812,"EMPIRE PLANE SERVICE LONDON TO DARWIN IN 6½ DAYS New Plans Announced SYDNEY, Friday.",,,,,,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",1,1/5/1937,Article,667,N,0,https://nla.gov.au/nla.news-article160561812,http://trove.nla.gov.au/newspaper/page/17120812,6.5
193605704,"DUTCH AIRWAYS LINK WITH AUSTRALIA London-Darwin 6½ Days STRATOSPHERE PASSENGERS SYDNEY, Friday.",,,,,,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",5,1/5/1937,Article,181,N,0,https://nla.gov.au/nla.news-article193605704,http://trove.nla.gov.au/newspaper/page/21766048,6.5
177349579,AIR MAIL Retails of Inter-Empire Seheme Released 10 Days Service Between Sydney and London,y,,y,,y,892,Warwick Daily News (Qld. : 1919 -1954),5,27/5/1937,Article,295,N,0,https://nla.gov.au/nla.news-article177349579,http://trove.nla.gov.au/newspaper/page/20698464,10
236455345,"LONDON-TO-SYDNEY MAILS IN TEN DAYS DETAILS OF AGREEMENT Rose Bay Will Be Air Base CHEAPER RATE CANBERRA, Wednesday.",y,,y,,y,1284,"The Labor Daily (Sydney, NSW : 1924 - 1938)",7,27/5/1937,Article,626,N,0,https://nla.gov.au/nla.news-article236455345,http://trove.nla.gov.au/newspaper/page/25569417,10
68479731,"10-DAY AIR MAIL SERVICE BETWEEN SYDNEY & LONDON Ultimate Reduction of Time Provided For. AUSTRALIA TO CONTROL SECTION TO SINGAPORE. CANBERRA, Wednesday.",y,,y,,y,46,"Advocate (Burnie, Tas. : 1890 - 1954)",7,27/5/1937,Article,566,N,0,https://nla.gov.au/nla.news-article68479731,http://trove.nla.gov.au/newspaper/page/5631354,10
193605167,"LONDON-SYDNEY, SEVEN DAYS. LONDON, Thursday.",y,,y,,y,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",5,12/6/1937,Article,51,N,0,https://nla.gov.au/nla.news-article193605167,http://trove.nla.gov.au/newspaper/page/21766380,7
94639186,"7 DAYS' IS OBJECTIVE London-Sydney Air Mail LONDON, Thursday.",y,,y,,y,81,"Northern Star (Lismore, NSW : 1876 - 1954)",7,12/6/1937,Article,55,N,0,https://nla.gov.au/nla.news-article94639186,http://trove.nla.gov.au/newspaper/page/9653706,7
17387180,FIRST PICTURES OF REVIVAL OF ORDER OF GARTER CEREMONY FLOWN FROM LONDON TO SYDNEY IN TEN DAYS.,y,,y,y,,35,The Sydney Morning Herald (NSW : 1842 - 1954),14,25/6/1937,Article,447,Y,0,https://nla.gov.au/nla.news-article17387180,http://trove.nla.gov.au/newspaper/page/1134381,10
62008588,"ST. LOLAN AT SYDNEY. 87 Days From London. SYDNEY, July 20.",y,y,,y,,97,Townsville Daily Bulletin (Qld. : 1907 - 1954),10,21/7/1937,Article,179,N,0,https://nla.gov.au/nla.news-article62008588,http://trove.nla.gov.au/newspaper/page/5547091,87
229443899,"DUTCH AIR SERVICE AGREEMENT TERMINATE AT SYDNEY? LONDON-DARWIN 6 12 DAYS CANBERRA, Friday.",,,,,,1180,"The Sun (Sydney, NSW : 1910 - 1954)",6 S,3/9/1937,Article,258,N,0,https://nla.gov.au/nla.news-article229443899,http://trove.nla.gov.au/newspaper/page/24527485,12
17417908,"AIR RECORDS PLANNED. ENGLAND-SYDNEY IN THREE DAYS. Stop Only at Singapore. (FROM OUR SPECIAL REPRESENTATIVE.) LONDON, Nov. 3.",y,,y,,y,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,4/11/1937,Article,479,N,0,https://nla.gov.au/nla.news-article17417908,http://trove.nla.gov.au/newspaper/page/1185573,3
232008724,"Three-day Flight To Sydney Now In Prospect LONDON, Wednesday.",y,,y,,y,1180,"The Sun (Sydney, NSW : 1910 - 1954)",5 S,4/11/1937,Article,262,N,0,https://nla.gov.au/nla.news-article232008724,http://trove.nla.gov.au/newspaper/page/24655102,3
161978339,"TO SYDNEY IN THREE DAYS! AUSTRALIA—SINGAPORE—ENGLAND. (Special Cable Service) Inward. No. 1E595, ex London Oct. 24.",y,,y,,y,641,"Daily Commercial News and Shipping List (Sydney, NSW : 1891 - 1954)",4,5/11/1937,Article,747,N,0,https://nla.gov.au/nla.news-article161978339,http://trove.nla.gov.au/newspaper/page/17268795,3
143665896,"TEN DAYS IN SYDNEY LONDON, Tuesday.",,,,,,687,"Daily Advertiser (Wagga Wagga, NSW : 1911 - 1954)",4,17/11/1937,Article,70,N,0,https://nla.gov.au/nla.news-article143665896,http://trove.nla.gov.au/newspaper/page/15648174,10
247338991,"Empire Go-Slow Airways DUTCH OUTCLASS OUR ""HEN-COOPS"" ON EASTERN RUN SYDNEY SHOULD BE FOUR DAYS NEARER LONDON",,,,,,1347,"The Daily Telegraph (Sydney, NSW : 1931 - 1954)",7,23/11/1937,Article,412,N,0,https://nla.gov.au/nla.news-article247338991,http://trove.nla.gov.au/newspaper/page/27237918,4
244946883,Sydney To London In Nine Days --DUTCH AIR SERVICE,y,,y,,y,1190,"The Herald (Melbourne, Vic. : 1861 - 1954)",1,3/2/1938,Article,213,N,0,https://nla.gov.au/nla.news-article244946883,http://trove.nla.gov.au/newspaper/page/26593069,9
29209526,"IN NINE DAYS Dutch Hopes For London Flight SYDNEY, February 3.",y,,y,,y,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",6,4/2/1938,Article,54,N,0,https://nla.gov.au/nla.news-article29209526,http://trove.nla.gov.au/newspaper/page/1843153,9
52190363,"Sydney—London in Nine Days SYDNEY, Thursday.",y,,y,,y,68,"Examiner (Launceston, Tas. : 1900 - 1954)",8 S,4/2/1938,Article,84,N,0,https://nla.gov.au/nla.news-article52190363,http://trove.nla.gov.au/newspaper/page/3408535,9
68404445,"SYDNEY TO LONDON IN NINE DAYS AIM OF K.L.M. SYDNEY, Thursday.",y,,y,,y,46,"Advocate (Burnie, Tas. : 1890 - 1954)",7,4/2/1938,Article,154,N,0,https://nla.gov.au/nla.news-article68404445,http://trove.nla.gov.au/newspaper/page/5828287,9
72586052,"EXTENSION OF DUTCH AIR SERVICE Nine-Day Service Sydney-London (Wire.—From Our Correspondent.) Sydney, Thursday.",y,,y,,y,225,The Horsham Times (Vic. : 1882 - 1954),5,4/2/1938,Article,63,N,0,https://nla.gov.au/nla.news-article72586052,http://trove.nla.gov.au/newspaper/page/7058025,9
83424945,"Dutch Empire Air Plans Sydney-London In Nine Days SYDNEY, Friday.",y,,y,,y,275,"The Daily News (Perth, WA : 1882 - 1955)",4 S,4/2/1938,Article,150,N,0,https://nla.gov.au/nla.news-article83424945,http://trove.nla.gov.au/newspaper/page/8045136,9
237433968,LONDON - SYDNEY IN NINE DAYS AIM OF K.L.M. AIRLINE,y,,y,,y,1284,"The Labor Daily (Sydney, NSW : 1924 - 1938)",12,10/2/1938,Article,107,N,0,https://nla.gov.au/nla.news-article237433968,http://trove.nla.gov.au/newspaper/page/25565633,9
17450323,"NEW AIR MAIL SCHEDULES. Ten Days to Sydney. TWO AND A HALF DAYS TO INDIA. LONDON, March 18.",y,,y,y,,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,19/3/1938,Article,336,N,0,https://nla.gov.au/nla.news-article17450323,http://trove.nla.gov.au/newspaper/page/1182886,10
139828256,DUTCH AIR SERVICE Sydney to London in Eight Days SYDNEY. Tuesday.,y,,y,y,,639,Cootamundra Herald (NSW : 1877 - 1954),2,3/5/1938,Article,82,N,0,https://nla.gov.au/nla.news-article139828256,http://trove.nla.gov.au/newspaper/page/15752556,8
